frn,provider_id,holding_company
0024126690,300069,Freeway Networks LLC
0024140485,430153,"RingRx, LLC"
0024144388,450146,"Exceed Technologies, Inc."
0024146821,330023,"Echo IT Consulting, LLC"
0024146953,460569,Megabea Communications Inc.
0024148330,380159,"Xbar7 Communications, inc"
0024157745,130095,Baraga Telephone Company Inc.
0024160103,480047,"Hiscall, Inc."
0024165128,500057,"Weaver Technologies, LLC"
0024170359,131081,"Metronet Holdings, LLC"
0024178360,460643,RingSquared Telecom LLC
0024181588,460035,Fort Code Inc.
0024187825,370106,Softworx Inc.
0024189334,350016,Bespoke Communications LLC
0024199390,470105,"Modcomp, Inc."
0024200073,410044,"HEHE Enterprises, LLC"
0024200370,420081,MultiTEL LLC
0024211708,350097,"SundogIT, Inc."
0024211781,410074,"Ntiva, Inc."
0024211922,420090,"Orion Networks, LLC"
0024212037,430145,"NDGI, Inc."
0024212433,420093,Partners Technology LLC
0024212870,410079,"Professional Network Services, Inc."
0024212995,380022,BTS Technologies
0024224941,340022,"Distributed Computing, Inc."
0024225260,240041,Google LLC
0024232431,500017,"Digital South Communications, Inc."
0024267916,390053,"Info Advantage, Inc."
0024272841,410098,"Talkie Communications, Inc."
0024284812,370069,Megawatt Communications LLC
0024285652,130596,Hawkeye Telephone Company
0024291908,190428,"San Carlos Apache Telecommunications Utility, Inc."
0024300758,380076,Matrix Integration LLC
0024313090,350026,"COMM-CORE, LLC"
0024315954,440022,"Computer & Network Paramedics, Inc."
0024316093,460556,"ITNS, LLC"
0024329914,410023,"Computers-Typewriters, Inc."
0024331001,380131,"Teltek Systems, Inc."
0024352650,360085,"Texoma Communications, LLC"
0024354540,300020,Borealis Broadband Inc.
0024359689,370149,ZIRNET LLC
0024360539,440046,"Kansas Information Technologies, LLC"
0024361297,310022,City of Sandersville
0024368151,300044,GI DI Vertigo Acquisition LLC
0024370595,320064,Network Services Telecom Group LLC
0024372450,300131,Router12 Networks LLC
0024375404,350033,"D4US, LLC"
0024375438,430213,Speedy Net
0024386914,360018,Click Computers Inc.
0024392292,340013,"Callifi, LLC"
0024392797,450155,"Advanced Technology Group, LLC"
0024394918,440069,Parsec Computer Corporation
0024405532,440182,Valley Computer Solutions LLC
0024408585,360082,"Ahoy Telecom, LLC"
0024410615,410030,"DentalTek, LLC"
0024410714,420086,"Nu-TEL Communications of New Jersey, Inc."
0024411068,370119,Telecom Concepts LLC
0024411092,510091,"Norstar Telecommunications, Inc."
0024411399,390007,Ameritel Communications Corp.
0024412777,370034,"Echo Broadband, Inc."
0024414930,190341,"Eagle Internet Services, LLC"
0024422578,460623,"VanderLink, LLC"
0024426058,380041,"FeatherShark, LLC"
0024428252,420061,"Intellipop, LLC"
0024433955,380140,Viatech Inc.
0024440745,440093,"Tele Express Business Systems, Inc."
0024447120,131475,Wahkiakum West Inc.
0024452427,270105,"Astro Companies, LLC"
0024452443,430113,Complete Tablet Solutions
0024463663,350017,BlueBit Networks LLC
0024470684,360029,Erwin Utilities
0024493728,400002,Big Red Communications
0024513582,400099,"Net3IT, LLC"
0024520363,340017,"ComRes, Inc."
0024522849,480063,"Networkitects, Inc."
0024532780,320093,The Laffoon Corporation
0024535437,340061,"Resound Networks, LLC"
0024540262,320026,Computol Inc.
0024557050,420130,TimbukTech Inc.
0024599128,470136,Triada Networks LLC
0024602591,420008,Benton Technology Solutions
0024605537,410078,"PBXstore, Inc."
0024610750,400067,"BT Voice, LLC"
0024634768,460618,"Enterprise Computing Services, LLC"
0024650061,370138,Warp Networks Inc.
0024652406,350007,"Advent Technologies, Inc."
0024665390,130904,"New Lisbon Telephone Company, Inc."
0024665879,360060,Omega Technology Group
0024671786,330027,"Extended Office Solutions, Inc."
0024672974,340073,TelAgility Corp.
0024688079,340066,Sail Internet Holdings LLC
0024691859,330064,RS Fiber Cooperative
0024695124,420153,"RealPage, Inc."
0024697757,480032,"Eberly Systems, LLC"
0024701369,350081,River Valley Internet LLC
0024723207,130440,"Eastex Telephone Cooperative, Inc."
0024730574,390155,DM Wireless LLC
0024732802,240090,"Stowe Communications, LLC"
0024738536,330050,Skype Communications US Corporation
0024741118,280067,"Rural Connect, LLC"
0024746711,130079,"Radiate Holdings, LP"
0024752842,330044,"Legacy ISP, LLC"
0024758419,340035,Genesys Telecom US Inc.
0024758609,460069,Quintillion Subsea Holdings
0024768343,500061,"Advantage Telephone Communications, LLC"
0024768640,460590,"Recent Communications, Inc."
0024770679,350015,"Belzoni Cable, LLC"
0024774556,320050,Hilltown Networks
0024779068,430188,Braver Technology Solutions LLC
0024797094,340055,"Oso Internet Solutions, LLC"
0024798571,190395,Sangoma Technologies U.S. Inc.
0024799751,340060,"QCSTelecom, Inc."
0024800807,320094,"Total Radio Service, Inc."
0024801680,460019,"City of Ponca, Oklahoma"
0024813412,131486,Wilkes Telephone Membership Corporation
0024813446,131486,Wilkes Telephone Membership Corporation
0024813461,131486,Wilkes Telephone Membership Corporation
0024815177,470116,"Dialoga Group, LLC"
0024816878,370046,"Highbridge Communications, LLC"
0024834699,470024,"Crown Networking Consultants, Inc."
0024842247,130040,"Alliance Communications Cooperative, Inc."
0024842304,330022,"DB Networks, LLC"
0024846941,340077,"USIP Communications, LLC"
0024849655,340041,Com-Pair Services
0024858151,460546,"Hungerford Technologies, LLC"
0024862138,320049,"High Mountain Farm, LLC"
0024862450,350050,ICIM Corporation
0024866006,320056,"Island Networks, LLC"
0024866964,320117,"Hot Spot Broadband, Inc."
0024871766,480026,Comtech Phones Corporation
0024891731,510090,"JAM Broadband Solutions, LLC"
0024917528,480077,"PrimeVOX Communications, LLC"
0024926677,340038,"IPiFony Systems, Inc."
0024930141,190236,"Mercury Broadband, LLC"
0024934085,350024,City of Hudson
0024986994,340040,JBS Communications Inc.
0024987547,460083,"Triple Crown Internet, Inc."
0024994311,310076,"Utility Telecom Group, LLC"
0025021403,440055,"Metropolitan Telephone Co., Inc."
0025038662,450058,"IT Support Specialists, Inc."
0025076076,450070,Loop Internet Holdco LLC
0025093154,210090,Richmond Telephone Company LLC
0025095019,330079,"VoIP Ease, LLC"
0025099052,410043,HCK Group
0025100504,380092,Noble Systems Communications LLC
0025100629,430189,"CallShaper, LLC"
0025100835,350140,"Northern Nevada High Speed, LLC"
0025123928,340081,"Voipdial, LLC"
0025124421,360124,Red Spectrum Communications LLC
0025124595,380072,"LR Communications, Inc."
0025124603,440013,"BizFlex IT, LLC"
0025132648,320115,"Centre WISP Venture Company, LLC"
0025140807,440200,MHG Telco LLC
0025143132,510043,"Service Plus Telecommunications, Inc"
0025148065,390110,"Starry, Inc."
0025148800,480096,"Tri-Tel Communications, Inc."
0025151754,190236,"Mercury Broadband, LLC"
0025156720,330056,"Northwest Programming, Inc."
0025161969,350025,Waverly Utilities
0025165895,131486,Wilkes Telephone Membership Corporation
0025165903,131486,Wilkes Telephone Membership Corporation
0025166075,390118,"Tel-A-Friend, Inc."
0025173816,480017,"CDC Holdings, LLC"
0025175902,430092,VITALink LLC
0025198367,460090,"WAVE.BAND, LLC"
0025209388,370103,"Single Point Global, Inc."
0025209925,490016,"DIS Technologies, Inc"
0025213893,370111,"Sun Communications, Inc."
0025217001,380004,"AdamsComm, Inc."
0025226895,240041,Google LLC
0025228461,390059,"KeyCom Telephone Systems, Inc."
0025236944,370157,"Mountain iNet, Inc."
0025239153,350121,YMax Corporation
0025245739,400054,"WideOpen Networks, Inc."
0025257296,490070,Techsource Solutions Inc.
0025259458,390130,"Vive Communications, LLC"
0025259466,360016,"Chesapeake Telephone Systems, Inc."
0025260647,340012,"Callabyte Technology, LLC"
0025296351,340029,BHT Investment Holdings LLC
0025297086,330004,"AirFiber WISP, LLC"
0025302506,370052,"Hughes Telephone, Inc."
0025316993,460039,"Heritage NetWorks, LLC"
0025321647,390089,Premier Holdings LLC
0025325838,330053,NETEO Inc.
0025330275,340092,Bludog Telecom Inc.
0025337817,460516,"Blended Technology Solutions, LLC"
0025341355,420016,"Celtic Communications, LLC"
0025341694,420051,"Global Data Technologies, Inc."
0025343104,440111,Zella Technologies LLC
0025348772,440031,"Evolve Technologies, Inc"
0025360173,340059,"Plains Internet, LLC"
0025378506,410125,LAN Communications Corp.
0025381195,350011,"Arx Technologies, LLC"
0025390287,370092,Professional Telephone Services
0025392374,380038,ENCO Electronic System LLC
0025393828,420160,Wright Technology Solutions
0025394529,380167,"Net Ops Communications, LLC"
0025402249,380026,Centratel Services International Inc.
0025406257,460684,GLW Broadband Inc.
0025412743,390164,"Southern Fiber Worx, LLC"
0025416744,410137,"Dillon Systems, Inc."
0025418104,350060,Killians Electronics LLC
0025418682,440080,"Simply Technology, LLC"
0025418708,420127,"Techryan, Inc."
0025424227,450065,"Liberty Telephone, Inc."
0025435264,440076,"Rumpf Computer Solutions, Inc."
0025438292,330052,"Nedernet, Inc."
0025446428,270025,"ClearSKY Systems, Inc."
0025448796,130405,Dickey Rural Telephone Cooperative
0025451840,370047,HighComm LLC
0025454588,340067,"SimpleVoIP, LLC"
0025458514,490010,CGB Tech Solutions Inc.
0025458753,400069,"Channel Networks, Inc."
0025460445,330070,SkyNet Communications LLC
0025460890,470006,"AmeriCALL Communications Company, Inc."
0025465451,240041,Google LLC
0025466038,450122,"SwayPC, Corp."
0025466137,360108,"Infotel Systems, Inc."
0025473604,380122,"Strata Pointe Technologies, LLC"
0025488180,410133,Alpha Technologies Inc.
0025492091,420106,Red Mountain Voice & Data
0025493925,160127,LICT Corporation
0025501347,370057,"Integrated Axis Group, LLC"
0025505900,420053,"Granite Communications, Inc."
0025511643,390028,"Computer Technology Solutions, Inc."
0025511759,490064,Midwest Fiber Holdings LP
0025520248,500056,Wave Solutions LLC
0025522384,380125,"System and Market Services of America, Inc."
0025529751,410132,4ip Technology and Media LLC
0025531922,130986,Oregon Telephone Corporation
0025531930,130986,Oregon Telephone Corporation
0025531955,130986,Oregon Telephone Corporation
0025541582,370021,Caliber Network Solutions LLC
0025558750,400041,"SML Wireless, Inc."
0025568841,340034,In-Telecom Consulting LLC
0025578196,360040,"iCommerce Services, Inc."
0025593468,380057,iGEM Communications Holding Inc.
0025609058,330035,Go Bee Wireless LLC
0025610304,490054,"TCT Technologies, LLC"
0025619222,380177,"Xiber, LLC"
0025620675,130953,Northwest Communications Cooperative Association
0025626797,420033,"Digital Solutions, Inc."
0025633058,350012,"ATV Holdings, LLC"
0025646373,130235,Charter Communications
0025652306,360088,"TopDog Phone, LLC"
0025661059,460622,"Upchurch Telecom & Data, Inc."
0025674383,380141,Vision Voice and Data Systems LLC
0025677758,370051,"HTDNET, LLC"
0025681123,240041,Google LLC
0025682071,350106,"Tri-Co Technologies, LLC"
0025700758,360080,"Tarkus Enterprises, LLC"
0025715012,280040,"Ooma, Inc."
0025716127,350039,"EBTX Wireless, LLC"
0025718255,390099,Project A Inc.
0025719360,350009,American Samoa Telecommunications Authority
0025722919,340036,Intercept Wireless
0025725110,400050,TREPIC Networks LLC
0025730607,210014,"GoDaddy Operating Company, LLC"
0025736794,380135,"Unified Office, Inc."
0025753252,370087,"Pilot Fiber, Inc."
0025758848,340069,"Starwire Technologies, LLC"
0025772484,131303,"TelAtlantic, Inc."
0025788076,350109,"ULTATEL, LLC"
0025801879,460593,"ResTech Services, LLC"
0025803800,370032,Delta Montrose Electric Association
0025805870,340020,"DesertGate Internet, LLC"
0025820523,370122,Telnamix Ltd.
0025822065,350061,LANspeed Technologies Inc.
0025823717,410042,Group CCI LLC
0025826207,360014,"CarolinaConnect Cooperative, Inc."
0025840778,430158,Shoshin Technologies Inc.
0025852716,410076,"Optimus Communications, LLC"
0025853722,131009,Park Region Mutual Telephone Company
0025876541,350010,"Amicus Voice, LLC"
0025879123,340094,Fastlink Communications Inc.
0025886847,350040,"Engage Holdings, LLC"
0025890021,340093,Dillon Beach Internet Service LLC
0025904632,420131,"Todays Telecommunications Industries, LLC"
0025906165,400079,Edge Solutions LLC
0025915802,410149,"ThinkBig Networks, LLC"
0025940933,440041,Intertwined Technology Corp.
0025942202,370068,"MCC Network Services, LLC"
0025956137,360052,Maquoketa Valley Rural Electric Cooperative
0025972373,360092,"Two Tin Cans, LLC"
0025973462,450074,"LTC Technology Systems, Inc."
0025973736,390045,Global Telecom Exchange
0025975293,360031,"Fourteen IP, Inc."
0025995705,360070,Proclaim VoIP LLC
0026042440,340095,"Keltgen Technology, Inc."
0026043968,430076,Space Exploration Technologies Corp.
0026050237,220066,Seimitsu Corporation
0026062265,290124,Morse Communications Inc.
0026075481,350085,"WH i3B Bidco LLC/WH i3B Topco, LLC"
0026093567,350013,"Audian, Inc."
0026094144,410054,KGT LLC
0026094326,380036,"Allbridge, LLC"
0026096198,390042,Gage Telephone Systems LLC
0026101220,450056,"IntelliVoice, LLC"
0026120956,450039,"Costnet, Inc."
0026127514,350087,Adept Internet Solutions LLP
0026136184,130484,Farmers Mutual Telephone Company-Nora Springs
0026140111,440187,Boot State Technologies
0026152280,470084,Versatel LLC
0026155697,440010,"Axxess Networks, LLC"
0026157230,380089,"North Arkansas Electric Cooperative, Inc."
0026169045,410134,BerryComm LLC
0026172882,360065,"Ozarks Electric Cooperative, Inc."
0026174094,430104,"Anteris Solutions, Inc."
0026174748,360122,"ProTek Communications, LLC"
0026181800,360017,"Clantera, LLC"
0026191858,390006,Air Bridge Broadband LLC
0026202879,390082,"Open Broadband, LLC"
0026204370,131341,The North-Eastern Pennsylvania Telephone Company
0026207092,370107,"Solution Vox, LLC"
0026214809,360026,EM3 Networks LLC
0026218602,370131,Uplink Internet LLC
0026259531,410107,"United Technology Group, Inc."
0026260919,440146,"Juvilex Communications, LLC"
0026268516,360094,"Valley Communications Association, LLC"
0026268839,131448,"Wamego Telephone Company, Inc."
0026273219,470053,"MTN Infrastructure TopCo, Inc."
0026282459,350133,Grace Communications LLC
0026288779,350073,"NuWave Technology, Inc."
0026290791,360128,Net Vision Communications LLC
0026291765,350058,"Jenco Wireless, LLC"
0026297275,380085,"National Processing Alliance, Inc."
0026301416,360042,"Insight Technology, LLC"
0026307637,370159,Q5 Networks LLC
0026347682,370027,"CompassMSP, LLC"
0026354829,480031,"EasyLink Solutions, LLC"
0026359026,390122,"Tombigbee Electric Cooperative, Inc."
0026359349,360071,Rocket Connect LLC
0026363416,470087,"Voxedge, LLC"
0026368415,360028,"Encore Communications, Inc."
0026368837,400114,"Sentec Systems, LLC"
0026369231,360125,"Redzone Wireless, LLC"
0026369710,360003,AcuityVOIP LLC
0026376368,350023,"City of Fairlawn, Ohio"
0026381780,360126,Teletech Communications Inc.
0026385625,420123,CBIT Inc.
0026386086,350043,Flatwater Networks LLC
0026390872,380082,"Minnesota Telephone, Inc."
0026403246,380133,Transcom Telecommunications
0026405530,360024,"DPAccess, LLC"
0026408054,400122,"Telesupply, LLC"
0026422576,440136,"Gibson Teldata, Inc."
0026424416,370108,"South Central Communications, Inc."
0026429241,420049,"GenXSP, LLC"
0026430645,380093,North Alabama Electric Cooperative
0026430777,430141,"Lotus Management Services, Inc."
0026437814,430117,"Cyber Solutions, Inc."
0026444497,370142,"Wifinity, LLC"
0026452870,360039,"Hover Networks, Inc."
0026459123,380006,"Advanced Hosted Services, Inc."
0026462903,470110,Tech Electronics Inc.
0026466813,380035,"JSI Engineering, LLC"
0026476333,370110,"Midstates Data Transport, LLC"
0026480921,440091,"Teknologize, LLC"
0026494492,480003,"Adirondack Techs, LLC"
0026495325,240041,Google LLC
0026495937,420134,Tricom Technology Inc.
0026502062,360037,"LineOne, LLC"
0026511618,350134,AV Wireless Inc.
0026511923,300110,Mohawk Networks LLC
0026515742,470061,"Public Utilities District No. 1 of Jefferson County, Washington"
0026533174,430149,"Pact-One Solutions, Inc."
0026541029,470122,Advanced Internet
0026551820,470025,Data Revolution LLC
0026561597,440156,Net Doctors SC LLC
0026568337,480081,"Roach-Reid Business Systems, Inc."
0026572669,370041,Graffen Business Systems Inc.
0026575852,390105,Snapcom LLC
0026580951,510064,Lake Placid Fiber LLC
0026584813,390010,"Awareness Systems, LLC"
0026586768,370073,Net NV LLC
0026586990,390166,"Mansfield Community Fiber, Inc."
0026609206,380097,Pacific Independent Technology Alliance LLC
0026618306,370029,"Continental Divide Electric Cooperative, Inc."
0026622662,370109,SpeedWise Computer Repair and Support Services
0026630681,430238,HD Carrier LLC
0026642223,370141,"Wi-Fiber, Inc."
0026643387,370102,SiFiBE
0026644666,360006,"Bandera Electric Cooperative, Inc."
0026646265,370058,"Intelegrated, LLC"
0026646661,131378,Otelco Inc.
0026652776,440130,"Copperband Technologies, LLC"
0026654509,430128,"GW IT Solutions, LLC"
0026656892,410029,"Dato Technology Solutions, LLC"
0026668996,370025,Central Voice & Data LLC
0026675546,400046,"Ting Fiber, Inc."
0026677948,360097,Wells Community Internet Project
0026693416,370045,Headland Communications
